scenario,waypoint,distance_along_m,rx_config_index,rx_config_name,mean_snr_db,capacity_bits_s_hz,time_s,tx_center_x_m,tx_center_y_m,tx_center_z_m
full_lens,46,36.12,8,Simul_-60deg,-0.1,0.97,,,,
full_lens,47,36.9,0,Simul_+60deg,10.0,3.41,,,,
full_lens,47,36.9,1,Simul_+45deg,11.7,3.93,,,,
full_lens,47,36.9,2,Simul_+30deg,11.1,3.71,,,,
full_lens,47,36.9,3,Simul_+15deg,10.5,3.52,,,,
full_lens,47,36.9,4,Simul_+0deg,9.5,3.24,,,,
full_lens,47,36.9,5,Simul_-15deg,8.0,2.83,,,,
full_lens,47,36.9,6,Simul_-30deg,4.3,1.86,,,,
full_lens,47,36.9,7,Simul_-45deg,3.8,1.74,,,,
full_lens,47,36.9,8,Simul_-60deg,2.7,1.47,,,,
full_lens,48,37.69,0,Simul_+60deg,11.5,3.89,,,,
full_lens,48,37.69,1,Simul_+45deg,13.5,4.53,,,,
full_lens,48,37.69,2,Simul_+30deg,13.8,4.6,,,,
full_lens,48,37.69,3,Simul_+15deg,12.8,4.29,,,,
full_lens,48,37.69,4,Simul_+0deg,11.5,3.87,,,,
full_lens,48,37.69,5,Simul_-15deg,9.4,3.24,,,,
full_lens,48,37.69,6,Simul_-30deg,6.4,2.4,,,,
full_lens,48,37.69,7,Simul_-45deg,6.8,2.46,,,,
full_lens,48,37.69,8,Simul_-60deg,6.0,2.26,,,,
full_lens,49,38.47,0,Simul_+60deg,13.0,4.34,,,,
full_lens,49,38.47,1,Simul_+45deg,15.1,4.99,,,,
full_lens,49,38.47,2,Simul_+30deg,14.9,4.93,,,,
full_lens,49,38.47,3,Simul_+15deg,14.1,4.7,,,,
full_lens,49,38.47,4,Simul_+0deg,12.8,4.29,,,,
full_lens,49,38.47,5,Simul_-15deg,10.4,3.55,,,,
full_lens,49,38.47,6,Simul_-30deg,8.8,3.09,,,,
full_lens,49,38.47,7,Simul_-45deg,8.7,3.04,,,,
full_lens,49,38.47,8,Simul_-60deg,8.5,2.97,,,,
full_lens,50,39.26,0,Simul_+60deg,14.0,4.63,,,,
full_lens,50,39.26,1,Simul_+45deg,16.0,5.28,,,,
full_lens,50,39.26,2,Simul_+30deg,16.4,5.4,,,,
full_lens,50,39.26,3,Simul_+15deg,15.0,4.97,,,,
full_lens,50,39.26,4,Simul_+0deg,13.2,4.44,,,,
full_lens,50,39.26,5,Simul_-15deg,11.3,3.82,,,,
full_lens,50,39.26,6,Simul_-30deg,10.1,3.46,,,,
full_lens,50,39.26,7,Simul_-45deg,10.4,3.57,,,,
full_lens,50,39.26,8,Simul_-60deg,10.4,3.57,,,,
full_lens,51,40.04,0,Simul_+60deg,16.7,5.55,,,,
full_lens,51,40.04,1,Simul_+45deg,18.3,6.08,,,,
full_lens,51,40.04,2,Simul_+30deg,17.9,5.94,,,,
full_lens,51,40.04,3,Simul_+15deg,16.2,5.37,,,,
full_lens,51,40.04,4,Simul_+0deg,13.5,4.5,,,,
full_lens,51,40.04,5,Simul_-15deg,12.2,4.1,,,,
full_lens,51,40.04,6,Simul_-30deg,13.5,4.51,,,,
full_lens,51,40.04,7,Simul_-45deg,14.1,4.71,,,,
full_lens,51,40.04,8,Simul_-60deg,13.1,4.38,,,,
full_lens,52,40.83,0,Simul_+60deg,22.2,7.36,,,,
full_lens,52,40.83,1,Simul_+45deg,22.1,7.35,,,,
full_lens,52,40.83,2,Simul_+30deg,22.9,7.6,,,,
full_lens,52,40.83,3,Simul_+15deg,21.4,7.12,,,,
full_lens,52,40.83,4,Simul_+0deg,20.4,6.79,,,,
full_lens,52,40.83,5,Simul_-15deg,18.7,6.21,,,,
full_lens,52,40.83,6,Simul_-30deg,22.5,7.45,,,,
full_lens,52,40.83,7,Simul_-45deg,20.2,6.7,,,,
full_lens,52,40.83,8,Simul_-60deg,18.2,6.03,,,,
full_lens,53,41.61,0,Simul_+60deg,22.6,7.5,,,,
full_lens,53,41.61,1,Simul_+45deg,27.3,9.08,,,,
full_lens,53,41.61,2,Simul_+30deg,27.7,9.18,,,,
full_lens,53,41.61,3,Simul_+15deg,22.7,7.53,,,,
full_lens,53,41.61,4,Simul_+0deg,18.6,6.18,,,,
full_lens,53,41.61,5,Simul_-15deg,23.2,7.7,,,,
full_lens,53,41.61,6,Simul_-30deg,25.3,8.39,,,,
full_lens,53,41.61,7,Simul_-45deg,28.2,9.36,,,,
full_lens,53,41.61,8,Simul_-60deg,27.6,9.17,,,,
full_lens,54,42.4,0,Simul_+60deg,43.8,14.53,,,,
full_lens,54,42.4,1,Simul_+45deg,36.3,12.06,,,,
full_lens,54,42.4,2,Simul_+30deg,46.1,15.31,,,,
full_lens,54,42.4,3,Simul_+15deg,51.3,17.04,,,,
full_lens,54,42.4,4,Simul_+0deg,37.2,12.37,,,,
full_lens,54,42.4,5,Simul_-15deg,51.3,17.04,,,,
full_lens,54,42.4,6,Simul_-30deg,46.1,15.31,,,,
full_lens,54,42.4,7,Simul_-45deg,43.0,14.3,,,,
full_lens,54,42.4,8,Simul_-60deg,43.8,14.53,,,,
full_lens,55,43.18,0,Simul_+60deg,27.6,9.16,,,,
full_lens,55,43.18,1,Simul_+45deg,27.0,8.96,,,,
full_lens,55,43.18,2,Simul_+30deg,25.3,8.39,,,,
full_lens,55,43.18,3,Simul_+15deg,23.0,7.63,,,,
full_lens,55,43.18,4,Simul_+0deg,18.0,6.0,,,,
full_lens,55,43.18,5,Simul_-15deg,22.8,7.57,,,,
full_lens,55,43.18,6,Simul_-30deg,27.6,9.18,,,,
full_lens,55,43.18,7,Simul_-45deg,27.7,9.2,,,,
full_lens,55,43.18,8,Simul_-60deg,22.5,7.46,,,,
full_lens,56,43.97,0,Simul_+60deg,18.1,6.02,,,,
full_lens,56,43.97,1,Simul_+45deg,20.1,6.66,,,,
full_lens,56,43.97,2,Simul_+30deg,22.3,7.41,,,,
full_lens,56,43.97,3,Simul_+15deg,18.4,6.11,,,,
full_lens,56,43.97,4,Simul_+0deg,20.4,6.79,,,,
full_lens,56,43.97,5,Simul_-15deg,21.3,7.08,,,,
full_lens,56,43.97,6,Simul_-30deg,22.7,7.52,,,,
full_lens,56,43.97,7,Simul_-45deg,21.7,7.18,,,,
full_lens,56,43.97,8,Simul_-60deg,22.2,7.36,,,,
full_lens,57,44.75,0,Simul_+60deg,13.4,4.41,,,,
full_lens,57,44.75,1,Simul_+45deg,14.1,4.7,,,,
full_lens,57,44.75,2,Simul_+30deg,13.1,4.34,,,,
full_lens,57,44.75,3,Simul_+15deg,11.5,3.89,,,,
full_lens,57,44.75,4,Simul_+0deg,12.0,3.98,,,,
full_lens,57,44.75,5,Simul_-15deg,15.6,5.12,,,,
full_lens,57,44.75,6,Simul_-30deg,16.6,5.49,,,,
full_lens,57,44.75,7,Simul_-45deg,18.0,5.98,,,,
full_lens,57,44.75,8,Simul_-60deg,16.7,5.51,,,,
full_lens,58,45.54,0,Simul_+60deg,10.2,3.47,,,,
full_lens,58,45.54,1,Simul_+45deg,9.2,3.15,,,,
full_lens,58,45.54,2,Simul_+30deg,9.0,3.1,,,,
full_lens,58,45.54,3,Simul_+15deg,9.9,3.33,,,,
full_lens,58,45.54,4,Simul_+0deg,11.0,3.72,,,,
full_lens,58,45.54,5,Simul_-15deg,11.6,3.89,,,,
full_lens,58,45.54,6,Simul_-30deg,13.5,4.47,,,,
full_lens,58,45.54,7,Simul_-45deg,14.7,4.87,,,,
full_lens,58,45.54,8,Simul_-60deg,13.0,4.27,,,,
full_lens,59,46.32,0,Simul_+60deg,7.2,2.56,,,,
full_lens,59,46.32,1,Simul_+45deg,6.9,2.55,,,,
full_lens,59,46.32,2,Simul_+30deg,7.9,2.79,,,,
full_lens,59,46.32,3,Simul_+15deg,8.2,2.88,,,,
full_lens,59,46.32,4,Simul_+0deg,9.2,3.16,,,,
full_lens,59,46.32,5,Simul_-15deg,9.9,3.38,,,,
full_lens,59,46.32,6,Simul_-30deg,12.3,4.05,,,,
full_lens,59,46.32,7,Simul_-45deg,12.7,4.25,,,,
full_lens,59,46.32,8,Simul_-60deg,11.1,3.77,,,,
full_lens,60,47.11,0,Simul_+60deg,4.8,1.98,,,,
full_lens,60,47.11,1,Simul_+45deg,5.2,2.06,,,,
full_lens,60,47.11,2,Simul_+30deg,4.9,1.98,,,,
full_lens,60,47.11,3,Simul_+15deg,7.0,2.52,,,,
full_lens,60,47.11,4,Simul_+0deg,8.3,2.92,,,,
full_lens,60,47.11,5,Simul_-15deg,9.0,3.1,,,,
full_lens,60,47.11,6,Simul_-30deg,11.5,3.85,,,,
full_lens,60,47.11,7,Simul_-45deg,11.8,3.96,,,,
full_lens,60,47.11,8,Simul_-60deg,10.3,3.47,,,,
full_lens,61,47.89,0,Simul_+60deg,2.7,1.48,,,,
full_lens,61,47.89,1,Simul_+45deg,3.7,1.69,,,,
full_lens,61,47.89,2,Simul_+30deg,3.4,1.64,,,,
full_lens,61,47.89,3,Simul_+15deg,5.0,2.01,,,,
full_lens,61,47.89,4,Simul_+0deg,5.7,2.17,,,,
full_lens,61,47.89,5,Simul_-15deg,7.8,2.75,,,,
full_lens,61,47.89,6,Simul_-30deg,10.8,3.6,,,,
full_lens,61,47.89,7,Simul_-45deg,11.2,3.77,,,,
full_lens,61,47.89,8,Simul_-60deg,9.4,3.23,,,,
full_lens,62,48.68,0,Simul_+60deg,1.3,1.21,,,,
full_lens,62,48.68,1,Simul_+45deg,2.5,1.46,,,,
full_lens,62,48.68,2,Simul_+30deg,2.1,1.37,,,,
full_lens,62,48.68,3,Simul_+15deg,2.7,1.49,,,,
full_lens,62,48.68,4,Simul_+0deg,3.2,1.61,,,,
full_lens,62,48.68,5,Simul_-15deg,6.9,2.52,,,,
full_lens,62,48.68,6,Simul_-30deg,10.0,3.4,,,,
full_lens,62,48.68,7,Simul_-45deg,10.5,3.56,,,,
full_lens,62,48.68,8,Simul_-60deg,8.2,2.85,,,,
full_lens,63,49.46,0,Simul_+60deg,-0.1,0.97,,,,
full_lens,63,49.46,1,Simul_+45deg,1.7,1.28,,,,
full_lens,63,49.46,2,Simul_+30deg,1.6,1.27,,,,
full_lens,63,49.46,3,Simul_+15deg,1.3,1.21,,,,
full_lens,63,49.46,4,Simul_+0deg,1.7,1.29,,,,
full_lens,63,49.46,5,Simul_-15deg,6.5,2.39,,,,
full_lens,63,49.46,6,Simul_-30deg,9.0,3.06,,,,
full_lens,63,49.46,7,Simul_-45deg,9.9,3.37,,,,
full_lens,63,49.46,8,Simul_-60deg,7.6,2.71,,,,
full_lens,64,50.25,0,Simul_+60deg,-1.4,0.78,,,,
full_lens,64,50.25,1,Simul_+45deg,1.3,1.22,,,,
full_lens,64,50.25,2,Simul_+30deg,1.3,1.21,,,,
full_lens,64,50.25,3,Simul_+15deg,0.4,1.05,,,,
full_lens,64,50.25,4,Simul_+0deg,0.6,1.08,,,,
full_lens,64,50.25,5,Simul_-15deg,5.7,2.21,,,,
full_lens,64,50.25,6,Simul_-30deg,7.8,2.77,,,,
full_lens,64,50.25,7,Simul_-45deg,9.4,3.24,,,,
full_lens,64,50.25,8,Simul_-60deg,6.7,2.47,,,,
full_lens,65,51.03,0,Simul_+60deg,-2.4,0.65,,,,
full_lens,65,51.03,1,Simul_+45deg,1.0,1.16,,,,
full_lens,65,51.03,2,Simul_+30deg,0.6,1.08,,,,
full_lens,65,51.03,3,Simul_+15deg,-0.0,0.98,,,,
full_lens,65,51.03,4,Simul_+0deg,-0.2,0.96,,,,
full_lens,65,51.03,5,Simul_-15deg,5.6,2.15,,,,
full_lens,65,51.03,6,Simul_-30deg,7.7,2.72,,,,
full_lens,65,51.03,7,Simul_-45deg,9.3,3.19,,,,
full_lens,65,51.03,8,Simul_-60deg,6.0,2.28,,,,
full_lens,66,51.82,0,Simul_+60deg,-2.3,0.66,,,,
full_lens,66,51.82,1,Simul_+45deg,0.9,1.14,,,,
full_lens,66,51.82,2,Simul_+30deg,-0.1,0.97,,,,
full_lens,66,51.82,3,Simul_+15deg,-1.4,0.77,,,,
full_lens,66,51.82,4,Simul_+0deg,-0.0,0.98,,,,
full_lens,66,51.82,5,Simul_-15deg,5.4,2.11,,,,
full_lens,66,51.82,6,Simul_-30deg,7.4,2.66,,,,
full_lens,66,51.82,7,Simul_-45deg,8.8,3.04,,,,
full_lens,66,51.82,8,Simul_-60deg,4.7,1.96,,,,
full_lens,67,52.6,0,Simul_+60deg,-1.9,0.71,,,,
full_lens,67,52.6,1,Simul_+45deg,0.9,1.13,,,,
full_lens,67,52.6,2,Simul_+30deg,-1.0,0.83,,,,
full_lens,67,52.6,3,Simul_+15deg,-2.7,0.61,,,,
full_lens,67,52.6,4,Simul_+0deg,0.5,1.05,,,,
full_lens,67,52.6,5,Simul_-15deg,6.1,2.32,,,,
full_lens,67,52.6,6,Simul_-30deg,7.8,2.76,,,,
full_lens,67,52.6,7,Simul_-45deg,8.5,2.98,,,,
full_lens,67,52.6,8,Simul_-60deg,3.6,1.68,,,,
full_lens,68,53.39,0,Simul_+60deg,-0.9,0.85,,,,
full_lens,68,53.39,1,Simul_+45deg,0.7,1.12,,,,
full_lens,68,53.39,2,Simul_+30deg,-1.9,0.71,,,,
full_lens,68,53.39,3,Simul_+15deg,-4.0,0.48,,,,
full_lens,68,53.39,4,Simul_+0deg,1.7,1.29,,,,
full_lens,68,53.39,5,Simul_-15deg,6.7,2.45,,,,
full_lens,68,53.39,6,Simul_-30deg,7.9,2.8,,,,
full_lens,68,53.39,7,Simul_-45deg,7.8,2.76,,,,
full_lens,68,53.39,8,Simul_-60deg,2.5,1.43,,,,
full_lens,69,54.18,0,Simul_+60deg,0.2,1.03,,,,
full_lens,69,54.18,1,Simul_+45deg,0.5,1.07,,,,
full_lens,69,54.18,2,Simul_+30deg,-2.3,0.65,,,,
full_lens,69,54.18,3,Simul_+15deg,-4.6,0.43,,,,
full_lens,69,54.18,4,Simul_+0deg,2.3,1.4,,,,
full_lens,69,54.18,5,Simul_-15deg,7.2,2.63,,,,
full_lens,69,54.18,6,Simul_-30deg,8.3,2.94,,,,
full_lens,69,54.18,7,Simul_-45deg,6.8,2.5,,,,
full_lens,69,54.18,8,Simul_-60deg,2.7,1.48,,,,
full_lens,70,54.96,0,Simul_+60deg,0.9,1.15,,,,
full_lens,70,54.96,1,Simul_+45deg,0.7,1.11,,,,
full_lens,70,54.96,2,Simul_+30deg,-2.4,0.65,,,,
full_lens,70,54.96,3,Simul_+15deg,-3.8,0.5,,,,
full_lens,70,54.96,4,Simul_+0deg,2.5,1.45,,,,
full_lens,70,54.96,5,Simul_-15deg,7.4,2.67,,,,
full_lens,70,54.96,6,Simul_-30deg,8.1,2.87,,,,
full_lens,70,54.96,7,Simul_-45deg,5.8,2.2,,,,
full_lens,70,54.96,8,Simul_-60deg,4.1,1.81,,,,
full_lens,71,55.75,0,Simul_+60deg,0.9,1.13,,,,
full_lens,71,55.75,1,Simul_+45deg,0.3,1.03,,,,
full_lens,71,55.75,2,Simul_+30deg,-2.5,0.64,,,,
full_lens,71,55.75,3,Simul_+15deg,-1.8,0.71,,,,
full_lens,71,55.75,4,Simul_+0deg,2.9,1.54,,,,
full_lens,71,55.75,5,Simul_-15deg,7.6,2.71,,,,
full_lens,71,55.75,6,Simul_-30deg,7.4,2.67,,,,
full_lens,71,55.75,7,Simul_-45deg,4.7,1.95,,,,
full_lens,71,55.75,8,Simul_-60deg,7.4,2.61,,,,
full_lens,72,56.53,0,Simul_+60deg,1.5,1.24,,,,
full_lens,72,56.53,1,Simul_+45deg,0.1,1.01,,,,
full_lens,72,56.53,2,Simul_+30deg,-2.6,0.63,,,,
full_lens,72,56.53,3,Simul_+15deg,-0.2,0.96,,,,
full_lens,72,56.53,4,Simul_+0deg,2.8,1.5,,,,
full_lens,72,56.53,5,Simul_-15deg,7.9,2.79,,,,
full_lens,72,56.53,6,Simul_-30deg,7.7,2.75,,,,
full_lens,72,56.53,7,Simul_-45deg,4.7,1.97,,,,
full_lens,72,56.53,8,Simul_-60deg,8.2,2.9,,,,
full_wolens,0,0.0,0,Simul_+4,3.5,1.68,,,,
full_wolens,0,0.0,1,Simul_+3,3.1,1.59,,,,
full_wolens,0,0.0,2,Simul_+2,3.1,1.58,,,,
full_wolens,0,0.0,3,Simul_+1,3.3,1.65,,,,
full_wolens,0,0.0,4,Simul_0,3.6,1.71,,,,
full_wolens,0,0.0,5,Simul_-1,3.5,1.69,,,,
full_wolens,0,0.0,6,Simul_-2,3.3,1.62,,,,
full_wolens,0,0.0,7,Simul_-3,3.1,1.58,,,,
full_wolens,0,0.0,8,Simul_-4,3.3,1.63,,,,
full_wolens,1,0.79,0,Simul_+4,3.6,1.67,,,,
full_wolens,1,0.79,1,Simul_+3,3.6,1.69,,,,
full_wolens,1,0.79,2,Simul_+2,3.6,1.71,,,,
full_wolens,1,0.79,3,Simul_+1,3.7,1.73,,,,
full_wolens,1,0.79,4,Simul_0,3.7,1.71,,,,
full_wolens,1,0.79,5,Simul_-1,3.6,1.66,,,,
full_wolens,1,0.79,6,Simul_-2,3.4,1.61,,,,
full_wolens,1,0.79,7,Simul_-3,3.2,1.6,,,,
full_wolens,1,0.79,8,Simul_-4,3.3,1.63,,,,
full_wolens,2,1.57,0,Simul_+4,3.3,1.61,,,,
full_wolens,2,1.57,1,Simul_+3,3.3,1.65,,,,
full_wolens,2,1.57,2,Simul_+2,3.3,1.64,,,,
full_wolens,2,1.57,3,Simul_+1,3.2,1.61,,,,
full_wolens,2,1.57,4,Simul_0,3.3,1.62,,,,
full_wolens,2,1.57,5,Simul_-1,3.5,1.68,,,,
full_wolens,2,1.57,6,Simul_-2,3.6,1.7,,,,
full_wolens,2,1.57,7,Simul_-3,3.3,1.64,,,,
full_wolens,2,1.57,8,Simul_-4,2.9,1.54,,,,
full_wolens,3,2.36,0,Simul_+4,2.9,1.55,,,,
full_wolens,3,2.36,1,Simul_+3,2.8,1.54,,,,
full_wolens,3,2.36,2,Simul_+2,2.9,1.55,,,,
full_wolens,3,2.36,3,Simul_+1,3.1,1.58,,,,
full_wolens,3,2.36,4,Simul_0,3.1,1.6,,,,
full_wolens,3,2.36,5,Simul_-1,3.1,1.59,,,,
full_wolens,3,2.36,6,Simul_-2,3.0,1.57,,,,
full_wolens,3,2.36,7,Simul_-3,3.0,1.57,,,,
full_wolens,3,2.36,8,Simul_-4,3.2,1.6,,,,
full_wolens,4,3.14,0,Simul_+4,2.9,1.56,,,,
full_wolens,4,3.14,1,Simul_+3,2.9,1.54,,,,
full_wolens,4,3.14,2,Simul_+2,2.9,1.54,,,,
full_wolens,4,3.14,3,Simul_+1,3.0,1.57,,,,
full_wolens,4,3.14,4,Simul_0,3.1,1.59,,,,
full_wolens,4,3.14,5,Simul_-1,3.0,1.59,,,,
full_wolens,4,3.14,6,Simul_-2,3.0,1.59,,,,
full_wolens,4,3.14,7,Simul_-3,3.1,1.6,,,,
full_wolens,4,3.14,8,Simul_-4,3.2,1.62,,,,
full_wolens,5,3.93,0,Simul_+4,1.8,1.28,,,,
full_wolens,5,3.93,1,Simul_+3,2.1,1.32,,,,
full_wolens,5,3.93,2,Simul_+2,2.3,1.35,,,,
full_wolens,5,3.93,3,Simul_+1,2.5,1.37,,,,
full_wolens,5,3.93,4,Simul_0,2.6,1.39,,,,
full_wolens,5,3.93,5,Simul_-1,2.6,1.42,,,,
full_wolens,5,3.93,6,Simul_-2,2.8,1.45,,,,
full_wolens,5,3.93,7,Simul_-3,3.0,1.49,,,,
full_wolens,5,3.93,8,Simul_-4,3.2,1.54,,,,
full_wolens,6,4.71,0,Simul_+4,2.6,1.48,,,,
full_wolens,6,4.71,1,Simul_+3,2.7,1.5,,,,
full_wolens,6,4.71,2,Simul_+2,2.8,1.54,,,,
full_wolens,6,4.71,3,Simul_+1,2.8,1.53,,,,
full_wolens,6,4.71,4,Simul_0,2.6,1.49,,,,
full_wolens,6,4.71,5,Simul_-1,2.7,1.51,,,,
full_wolens,6,4.71,6,Simul_-2,2.8,1.53,,,,
full_wolens,6,4.71,7,Simul_-3,2.8,1.52,,,,
full_wolens,6,4.71,8,Simul_-4,2.7,1.51,,,,
full_wolens,7,5.5,0,Simul_+4,2.5,1.47,,,,
full_wolens,7,5.5,1,Simul_+3,2.5,1.46,,,,
full_wolens,7,5.5,2,Simul_+2,2.5,1.47,,,,
full_wolens,7,5.5,3,Simul_+1,2.6,1.48,,,,
full_wolens,7,5.5,4,Simul_0,2.6,1.49,,,,
full_wolens,7,5.5,5,Simul_-1,2.5,1.47,,,,
full_wolens,7,5.5,6,Simul_-2,2.5,1.48,,,,
full_wolens,7,5.5,7,Simul_-3,2.7,1.5,,,,
full_wolens,7,5.5,8,Simul_-4,2.6,1.49,,,,
full_wolens,8,6.28,0,Simul_+4,2.3,1.43,,,,
full_wolens,8,6.28,1,Simul_+3,2.3,1.43,,,,
full_wolens,8,6.28,2,Simul_+2,2.3,1.43,,,,
full_wolens,8,6.28,3,Simul_+1,2.3,1.43,,,,
full_wolens,8,6.28,4,Simul_0,2.3,1.42,,,,
full_wolens,8,6.28,5,Simul_-1,2.2,1.41,,,,
full_wolens,8,6.28,6,Simul_-2,2.3,1.43,,,,
full_wolens,8,6.28,7,Simul_-3,2.2,1.4,,,,
full_wolens,8,6.28,8,Simul_-4,2.2,1.4,,,,
full_wolens,9,7.07,0,Simul_+4,2.2,1.4,,,,
full_wolens,9,7.07,1,Simul_+3,2.1,1.38,,,,
full_wolens,9,7.07,2,Simul_+2,2.0,1.37,,,,
full_wolens,9,7.07,3,Simul_+1,2.1,1.38,,,,
full_wolens,9,7.07,4,Simul_0,2.0,1.37,,,,
full_wolens,9,7.07,5,Simul_-1,2.1,1.38,,,,
full_wolens,9,7.07,6,Simul_-2,2.0,1.36,,,,
full_wolens,9,7.07,7,Simul_-3,2.1,1.37,,,,
full_wolens,9,7.07,8,Simul_-4,2.0,1.37,,,,
full_wolens,10,7.85,0,Simul_+4,2.4,1.44,,,,
full_wolens,10,7.85,1,Simul_+3,2.4,1.43,,,,
full_wolens,10,7.85,2,Simul_+2,2.4,1.44,,,,
full_wolens,10,7.85,3,Simul_+1,2.5,1.45,,,,
full_wolens,10,7.85,4,Simul_0,2.5,1.45,,,,
full_wolens,10,7.85,5,Simul_-1,2.6,1.47,,,,
full_wolens,10,7.85,6,Simul_-2,2.6,1.48,,,,
full_wolens,10,7.85,7,Simul_-3,2.6,1.48,,,,
full_wolens,10,7.85,8,Simul_-4,2.7,1.51,,,,
full_wolens,11,8.64,0,Simul_+4,1.8,1.32,,,,
full_wolens,11,8.64,1,Simul_+3,1.8,1.31,,,,
full_wolens,11,8.64,2,Simul_+2,1.8,1.32,,,,
full_wolens,11,8.64,3,Simul_+1,1.7,1.29,,,,
full_wolens,11,8.64,4,Simul_0,1.7,1.3,,,,
full_wolens,11,8.64,5,Simul_-1,1.7,1.29,,,,
full_wolens,11,8.64,6,Simul_-2,1.6,1.28,,,,
full_wolens,11,8.64,7,Simul_-3,1.7,1.29,,,,
full_wolens,11,8.64,8,Simul_-4,1.6,1.28,,,,
full_wolens,12,9.42,0,Simul_+4,1.8,1.32,,,,
full_wolens,12,9.42,1,Simul_+3,1.8,1.32,,,,
full_wolens,12,9.42,2,Simul_+2,1.7,1.31,,,,
full_wolens,12,9.42,3,Simul_+1,1.7,1.31,,,,
full_wolens,12,9.42,4,Simul_0,1.8,1.31,,,,
full_wolens,12,9.42,5,Simul_-1,1.8,1.31,,,,
full_wolens,12,9.42,6,Simul_-2,1.8,1.31,,,,
full_wolens,12,9.42,7,Simul_-3,1.7,1.3,,,,
full_wolens,12,9.42,8,Simul_-4,1.7,1.31,,,,
full_wolens,13,10.21,0,Simul_+4,1.9,1.35,,,,
full_wolens,13,10.21,1,Simul_+3,2.0,1.36,,,,
full_wolens,13,10.21,2,Simul_+2,2.0,1.36,,,,
full_wolens,13,10.21,3,Simul_+1,1.9,1.35,,,,
full_wolens,13,10.21,4,Simul_0,2.0,1.36,,,,
full_wolens,13,10.21,5,Simul_-1,1.9,1.35,,,,
full_wolens,13,10.21,6,Simul_-2,1.9,1.35,,,,
full_wolens,13,10.21,7,Simul_-3,2.0,1.36,,,,
full_wolens,13,10.21,8,Simul_-4,1.9,1.34,,,,
full_wolens,14,10.99,0,Simul_+4,1.7,1.29,,,,
full_wolens,14,10.99,1,Simul_+3,1.6,1.29,,,,
full_wolens,14,10.99,2,Simul_+2,1.6,1.29,,,,
full_wolens,14,10.99,3,Simul_+1,1.7,1.29,,,,
full_wolens,14,10.99,4,Simul_0,1.6,1.29,,,,
full_wolens,14,10.99,5,Simul_-1,1.7,1.29,,,,
full_wolens,14,10.99,6,Simul_-2,1.6,1.29,,,,
full_wolens,14,10.99,7,Simul_-3,1.7,1.29,,,,
full_wolens,14,10.99,8,Simul_-4,1.7,1.3,,,,
full_wolens,15,11.78,0,Simul_+4,1.7,1.3,,,,
full_wolens,15,11.78,1,Simul_+3,1.7,1.31,,,,
full_wolens,15,11.78,2,Simul_+2,1.8,1.32,,,,
full_wolens,15,11.78,3,Simul_+1,1.8,1.31,,,,
full_wolens,15,11.78,4,Simul_0,1.8,1.32,,,,
full_wolens,15,11.78,5,Simul_-1,1.8,1.32,,,,
full_wolens,15,11.78,6,Simul_-2,1.8,1.32,,,,
full_wolens,15,11.78,7,Simul_-3,1.8,1.32,,,,
full_wolens,15,11.78,8,Simul_-4,1.8,1.32,,,,
full_wolens,16,12.56,0,Simul_+4,1.5,1.27,,,,
full_wolens,16,12.56,1,Simul_+3,1.5,1.27,,,,
full_wolens,16,12.56,2,Simul_+2,1.5,1.27,,,,
full_wolens,16,12.56,3,Simul_+1,1.5,1.27,,,,
full_wolens,16,12.56,4,Simul_0,1.5,1.27,,,,
full_wolens,16,12.56,5,Simul_-1,1.5,1.26,,,,
full_wolens,16,12.56,6,Simul_-2,1.5,1.26,,,,
full_wolens,16,12.56,7,Simul_-3,1.5,1.27,,,,
full_wolens,16,12.56,8,Simul_-4,1.6,1.27,,,,
full_wolens,17,13.35,0,Simul_+4,1.0,1.17,,,,
full_wolens,17,13.35,1,Simul_+3,1.0,1.17,,,,
full_wolens,17,13.35,2,Simul_+2,1.0,1.17,,,,
full_wolens,17,13.35,3,Simul_+1,1.0,1.17,,,,
full_wolens,17,13.35,4,Simul_0,1.0,1.17,,,,
full_wolens,17,13.35,5,Simul_-1,1.0,1.16,,,,
full_wolens,17,13.35,6,Simul_-2,0.9,1.15,,,,
full_wolens,17,13.35,7,Simul_-3,0.9,1.15,,,,
full_wolens,17,13.35,8,Simul_-4,0.9,1.15,,,,
full_wolens,18,14.13,0,Simul_+4,1.1,1.17,,,,
full_wolens,18,14.13,1,Simul_+3,1.0,1.17,,,,
full_wolens,18,14.13,2,Simul_+2,1.0,1.16,,,,
full_wolens,18,14.13,3,Simul_+1,1.0,1.16,,,,
full_wolens,18,14.13,4,Simul_0,1.0,1.16,,,,
full_wolens,18,14.13,5,Simul_-1,1.0,1.16,,,,
full_wolens,18,14.13,6,Simul_-2,1.0,1.16,,,,
full_wolens,18,14.13,7,Simul_-3,1.0,1.16,,,,
full_wolens,18,14.13,8,Simul_-4,1.0,1.16,,,,
full_wolens,19,14.92,0,Simul_+4,0.7,1.11,,,,
full_wolens,19,14.92,1,Simul_+3,0.7,1.11,,,,
full_wolens,19,14.92,2,Simul_+2,0.7,1.11,,,,
full_wolens,19,14.92,3,Simul_+1,0.7,1.11,,,,
full_wolens,19,14.92,4,Simul_0,0.7,1.11,,,,
full_wolens,19,14.92,5,Simul_-1,0.7,1.12,,,,
full_wolens,19,14.92,6,Simul_-2,0.7,1.12,,,,
full_wolens,19,14.92,7,Simul_-3,0.7,1.12,,,,
